id,day,prize,sig,url
ktd-2025-08-11-011,2025-08-11,Cigarros,33a11a6d0f36c5540a7ada41d74f369c3d604eeeafe637a6772923bbbf4adc42,http://localhost:3000/jugar?id=ktd-2025-08-11-011&sig=33a11a6d0f36c5540a7ada41d74f369c3d604eeeafe637a6772923bbbf4adc42
ktd-2025-08-11-012,2025-08-11,Popcorn,e0fde7f85ae7d39670ff26919f84aef0073a41c92760c69d59ebbbc6ed400c61,http://localhost:3000/jugar?id=ktd-2025-08-11-012&sig=e0fde7f85ae7d39670ff26919f84aef0073a41c92760c69d59ebbbc6ed400c61
ktd-2025-08-11-013,2025-08-11,Trident,fa5194a590cabbdf40dc506150cc4e8e4b0b88e0cf01d4d94ed17fe6a93a04ce,http://localhost:3000/jugar?id=ktd-2025-08-11-013&sig=fa5194a590cabbdf40dc506150cc4e8e4b0b88e0cf01d4d94ed17fe6a93a04ce
ktd-2025-08-11-014,2025-08-11,Popcorn,c9c15f48395c8b703278283198cde8759d582a2ba8d41a74d686fa6230dd75f6,http://localhost:3000/jugar?id=ktd-2025-08-11-014&sig=c9c15f48395c8b703278283198cde8759d582a2ba8d41a74d686fa6230dd75f6
ktd-2025-08-11-015,2025-08-11,Cigarros,c106ee9978f6571f55a5eec7cd54d78c13037f5b225982c5ec861169acca5e78,http://localhost:3000/jugar?id=ktd-2025-08-11-015&sig=c106ee9978f6571f55a5eec7cd54d78c13037f5b225982c5ec861169acca5e78
ktd-2025-08-11-016,2025-08-11,Agua,b17818f55b129dc90d0972e24e959aa86527695956ebae4ce82557dd0221b049,http://localhost:3000/jugar?id=ktd-2025-08-11-016&sig=b17818f55b129dc90d0972e24e959aa86527695956ebae4ce82557dd0221b049
ktd-2025-08-11-017,2025-08-11,Cerebritos,329c7b70c6e6af9c4e4359e0a84c203771b35cdd597f60a235cd0b4673227511,http://localhost:3000/jugar?id=ktd-2025-08-11-017&sig=329c7b70c6e6af9c4e4359e0a84c203771b35cdd597f60a235cd0b4673227511
ktd-2025-08-11-018,2025-08-11,Chupetines,710dabdc3a19223312e9594493caa57a39d886f56a68eec758121cb2f6b47a6a,http://localhost:3000/jugar?id=ktd-2025-08-11-018&sig=710dabdc3a19223312e9594493caa57a39d886f56a68eec758121cb2f6b47a6a
ktd-2025-08-11-019,2025-08-11,Cerebritos,e38a2360a9dabc0f0e8c102b350398d2b6caf2e572b8039436e6591e03f21c35,http://localhost:3000/jugar?id=ktd-2025-08-11-019&sig=e38a2360a9dabc0f0e8c102b350398d2b6caf2e572b8039436e6591e03f21c35
ktd-2025-08-11-020,2025-08-11,Cerebritos,c9878edeb782a48a4e491a93ae63afe5220b1d109e8360a830c2a0c07de46c5c,http://localhost:3000/jugar?id=ktd-2025-08-11-020&sig=c9878edeb782a48a4e491a93ae63afe5220b1d109e8360a830c2a0c07de46c5c
ktd-2025-08-11-021,2025-08-11,Cerebritos,d285c4bcc510959013ab9da637163c03313bcd36517417d2322d097df3167b3e,http://localhost:3000/jugar?id=ktd-2025-08-11-021&sig=d285c4bcc510959013ab9da637163c03313bcd36517417d2322d097df3167b3e
ktd-2025-08-11-022,2025-08-11,Trident,3634d5fa66a8980c131f65c839c6f1f77327fd7fc8c334cf2a4592a087276545,http://localhost:3000/jugar?id=ktd-2025-08-11-022&sig=3634d5fa66a8980c131f65c839c6f1f77327fd7fc8c334cf2a4592a087276545
ktd-2025-08-11-023,2025-08-11,Chupetines,037acc0b5b2b1c7842b4ebe4d5b41d2d6cb38db14d6516c28b4b98945b4d0732,http://localhost:3000/jugar?id=ktd-2025-08-11-023&sig=037acc0b5b2b1c7842b4ebe4d5b41d2d6cb38db14d6516c28b4b98945b4d0732
ktd-2025-08-11-024,2025-08-11,Chupetines,03afef5a1cdec4428acf3139dd3353035e6a642981cb7e58cb11d36e046f706e,http://localhost:3000/jugar?id=ktd-2025-08-11-024&sig=03afef5a1cdec4428acf3139dd3353035e6a642981cb7e58cb11d36e046f706e
ktd-2025-08-11-025,2025-08-11,Popcorn,b3533eb45d5f3c64d9564e8bab77ff32454ac4168a5274537494feccedabcbe1,http://localhost:3000/jugar?id=ktd-2025-08-11-025&sig=b3533eb45d5f3c64d9564e8bab77ff32454ac4168a5274537494feccedabcbe1
ktd-2025-08-11-026,2025-08-11,Agua,adf74198a79109363e0bfc65934cf3c57e0ef00c3db41644154cf1dc763fdd36,http://localhost:3000/jugar?id=ktd-2025-08-11-026&sig=adf74198a79109363e0bfc65934cf3c57e0ef00c3db41644154cf1dc763fdd36
ktd-2025-08-11-027,2025-08-11,Chupetines,afa376e58636ab370e9e333c82b8218ce831a5e7285a3fc09bb86aa977e437af,http://localhost:3000/jugar?id=ktd-2025-08-11-027&sig=afa376e58636ab370e9e333c82b8218ce831a5e7285a3fc09bb86aa977e437af
ktd-2025-08-11-028,2025-08-11,Cerebritos,718b9f0a16dad9a0999fdc42c9f17b76c4063336249d9ef5a079f7a5ebcf3b8b,http://localhost:3000/jugar?id=ktd-2025-08-11-028&sig=718b9f0a16dad9a0999fdc42c9f17b76c4063336249d9ef5a079f7a5ebcf3b8b
ktd-2025-08-11-029,2025-08-11,Chupetines,63db76bced16d52d9fa476edd3df71c2b4b9076056c56358f9b76ae2a11b5554,http://localhost:3000/jugar?id=ktd-2025-08-11-029&sig=63db76bced16d52d9fa476edd3df71c2b4b9076056c56358f9b76ae2a11b5554
ktd-2025-08-11-030,2025-08-11,Agua,f033c85bdccd1617ebf6711aabd6c9a0a36a6e251e55682dd4bbf549f8d98162,http://localhost:3000/jugar?id=ktd-2025-08-11-030&sig=f033c85bdccd1617ebf6711aabd6c9a0a36a6e251e55682dd4bbf549f8d98162
ktd-2025-08-11-031,2025-08-11,Chupetines,5d4cc0cb41357f7a0cbf8be5a27ef4c2b9742f717cd94970affa925212fa294e,http://localhost:3000/jugar?id=ktd-2025-08-11-031&sig=5d4cc0cb41357f7a0cbf8be5a27ef4c2b9742f717cd94970affa925212fa294e
ktd-2025-08-11-032,2025-08-11,Agua,c3b912553c974565e693b2c1f781b387d1190e0d6fab18234f4195ce74f35e87,http://localhost:3000/jugar?id=ktd-2025-08-11-032&sig=c3b912553c974565e693b2c1f781b387d1190e0d6fab18234f4195ce74f35e87
ktd-2025-08-11-033,2025-08-11,Agua,b6f670b873c0176661cf5229c0c1ce5fe366ca9d40460782b0c714eb0a671a45,http://localhost:3000/jugar?id=ktd-2025-08-11-033&sig=b6f670b873c0176661cf5229c0c1ce5fe366ca9d40460782b0c714eb0a671a45
ktd-2025-08-11-034,2025-08-11,Cigarros,c0eff1ecfc2807725cc4e4c7cc7c28649ecb9ecef804f29eb52f0a4e1597ecb6,http://localhost:3000/jugar?id=ktd-2025-08-11-034&sig=c0eff1ecfc2807725cc4e4c7cc7c28649ecb9ecef804f29eb52f0a4e1597ecb6
ktd-2025-08-11-035,2025-08-11,Popcorn,624f115908e4f6d6a5d37f83065d1402e937a296c3a51bd0f398f715946ec05a,http://localhost:3000/jugar?id=ktd-2025-08-11-035&sig=624f115908e4f6d6a5d37f83065d1402e937a296c3a51bd0f398f715946ec05a
ktd-2025-08-11-036,2025-08-11,Agua,0b491340dfa79524f379355b0bcf380e6e3f9f81dc9afd49b7986753f7120bea,http://localhost:3000/jugar?id=ktd-2025-08-11-036&sig=0b491340dfa79524f379355b0bcf380e6e3f9f81dc9afd49b7986753f7120bea
ktd-2025-08-11-037,2025-08-11,Chupetines,50c6a985db8636f1d69887c773d27fec65e96ac05016889bd2153fcde6b7760a,http://localhost:3000/jugar?id=ktd-2025-08-11-037&sig=50c6a985db8636f1d69887c773d27fec65e96ac05016889bd2153fcde6b7760a
ktd-2025-08-11-038,2025-08-11,Chupetines,3ded47ffed540e9d58b05586be16773ee3afd162cd138fa1fb40ea3cc81ad48a,http://localhost:3000/jugar?id=ktd-2025-08-11-038&sig=3ded47ffed540e9d58b05586be16773ee3afd162cd138fa1fb40ea3cc81ad48a
ktd-2025-08-11-039,2025-08-11,Popcorn,f88b3275209b197c9685540b75e4f802dc0fb4f7a9c9f2e2ca2123b4fdc2ac7c,http://localhost:3000/jugar?id=ktd-2025-08-11-039&sig=f88b3275209b197c9685540b75e4f802dc0fb4f7a9c9f2e2ca2123b4fdc2ac7c
ktd-2025-08-11-040,2025-08-11,Chupetines,9a66df4d40b33580babd1e6a0ad77d91550d160940e420d8183be4d71f772dd3,http://localhost:3000/jugar?id=ktd-2025-08-11-040&sig=9a66df4d40b33580babd1e6a0ad77d91550d160940e420d8183be4d71f772dd3
ktd-2025-08-11-041,2025-08-11,Popcorn,be7a193ce0ac0d5a5682324433712768f3cc06fc2df5621c0b83dd050985debd,http://localhost:3000/jugar?id=ktd-2025-08-11-041&sig=be7a193ce0ac0d5a5682324433712768f3cc06fc2df5621c0b83dd050985debd
ktd-2025-08-11-042,2025-08-11,Chupetines,388ad32ced134a91f9c2f2f3bb6507ff6bb73aaf5ef8a9e606eeccc2d31edc22,http://localhost:3000/jugar?id=ktd-2025-08-11-042&sig=388ad32ced134a91f9c2f2f3bb6507ff6bb73aaf5ef8a9e606eeccc2d31edc22
ktd-2025-08-11-043,2025-08-11,Chupetines,09d29882ab7cd65b3869013a33589b3bc41fea6d6175e34314aa1075573c95c1,http://localhost:3000/jugar?id=ktd-2025-08-11-043&sig=09d29882ab7cd65b3869013a33589b3bc41fea6d6175e34314aa1075573c95c1
ktd-2025-08-11-044,2025-08-11,Cerebritos,b82cdb83ff203e4c0e093f95f812760f494038ad7e0c4b0dce496b2d236b2672,http://localhost:3000/jugar?id=ktd-2025-08-11-044&sig=b82cdb83ff203e4c0e093f95f812760f494038ad7e0c4b0dce496b2d236b2672
ktd-2025-08-11-045,2025-08-11,Chupetines,e696385da8414d195730424bb4b287971bdebe4f3b6e20c9cb10b6d35d7c2bba,http://localhost:3000/jugar?id=ktd-2025-08-11-045&sig=e696385da8414d195730424bb4b287971bdebe4f3b6e20c9cb10b6d35d7c2bba
ktd-2025-08-11-046,2025-08-11,Chupetines,e03ea5e0c07f530a8c615602c61cd39138965d92ed42d901834862065ad30544,http://localhost:3000/jugar?id=ktd-2025-08-11-046&sig=e03ea5e0c07f530a8c615602c61cd39138965d92ed42d901834862065ad30544
ktd-2025-08-11-047,2025-08-11,Chupetines,fc06f579bc38acb9f739ef7e19532faa2e8210aa858715e890323b6ad8f75de0,http://localhost:3000/jugar?id=ktd-2025-08-11-047&sig=fc06f579bc38acb9f739ef7e19532faa2e8210aa858715e890323b6ad8f75de0
ktd-2025-08-11-048,2025-08-11,Popcorn,fda3a9f63f5333a48151bb2e92afb84670de6fc00efd9eaa3a14bb2c029d4f86,http://localhost:3000/jugar?id=ktd-2025-08-11-048&sig=fda3a9f63f5333a48151bb2e92afb84670de6fc00efd9eaa3a14bb2c029d4f86
ktd-2025-08-11-049,2025-08-11,Popcorn,1af11c0bf14581a82289c369cfe9a892622a8c7978c845bf16a983fb597ada17,http://localhost:3000/jugar?id=ktd-2025-08-11-049&sig=1af11c0bf14581a82289c369cfe9a892622a8c7978c845bf16a983fb597ada17
ktd-2025-08-11-050,2025-08-11,Cigarros,3b4f067294562e435654b53138a64fceb01a14e382862bb55802720799df28d9,http://localhost:3000/jugar?id=ktd-2025-08-11-050&sig=3b4f067294562e435654b53138a64fceb01a14e382862bb55802720799df28d9
ktd-2025-08-11-051,2025-08-11,Chupetines,b44369510d879e18c6be25a952448124b5841dca077bdde405a1b947d5483b3f,http://localhost:3000/jugar?id=ktd-2025-08-11-051&sig=b44369510d879e18c6be25a952448124b5841dca077bdde405a1b947d5483b3f
ktd-2025-08-11-052,2025-08-11,Agua,54247987252c4216624e56946facb0e079ec3e04881690a892a9b8d807362946,http://localhost:3000/jugar?id=ktd-2025-08-11-052&sig=54247987252c4216624e56946facb0e079ec3e04881690a892a9b8d807362946
ktd-2025-08-11-053,2025-08-11,Agua,4086c8a4d7922ff9e6590f15e668a2c1951c634f1b00bb54486caa0cf03a5f75,http://localhost:3000/jugar?id=ktd-2025-08-11-053&sig=4086c8a4d7922ff9e6590f15e668a2c1951c634f1b00bb54486caa0cf03a5f75
ktd-2025-08-11-054,2025-08-11,Trident,6f477456f9b1061afe3bfe6cb0a38cdbd9b49b6cd242df03d8aeb9a634567a3d,http://localhost:3000/jugar?id=ktd-2025-08-11-054&sig=6f477456f9b1061afe3bfe6cb0a38cdbd9b49b6cd242df03d8aeb9a634567a3d
ktd-2025-08-11-055,2025-08-11,Cerebritos,e40270bb4838445b8600ed37ba11377f7cfb53d99bc0749367aae4ab10955091,http://localhost:3000/jugar?id=ktd-2025-08-11-055&sig=e40270bb4838445b8600ed37ba11377f7cfb53d99bc0749367aae4ab10955091
ktd-2025-08-11-056,2025-08-11,Agua,87ba8501341839f0a137b5f2a3950c3b8ff91e4084691becaf91114f2f65f37b,http://localhost:3000/jugar?id=ktd-2025-08-11-056&sig=87ba8501341839f0a137b5f2a3950c3b8ff91e4084691becaf91114f2f65f37b
ktd-2025-08-11-057,2025-08-11,Cigarros,fa63e7a1c15bd759f82bd2e7acf193bce25786862465dcd49eec3bf411a81670,http://localhost:3000/jugar?id=ktd-2025-08-11-057&sig=fa63e7a1c15bd759f82bd2e7acf193bce25786862465dcd49eec3bf411a81670
ktd-2025-08-11-058,2025-08-11,Popcorn,25393c1582cc4ca7e5ddd5d91ab18f890446135473ea569842ec9daa947a8775,http://localhost:3000/jugar?id=ktd-2025-08-11-058&sig=25393c1582cc4ca7e5ddd5d91ab18f890446135473ea569842ec9daa947a8775
ktd-2025-08-11-059,2025-08-11,Trident,aa98eb502d9392beb8ccabbda6325d57f9fb4b6f7e210357502eb42254b9f3c5,http://localhost:3000/jugar?id=ktd-2025-08-11-059&sig=aa98eb502d9392beb8ccabbda6325d57f9fb4b6f7e210357502eb42254b9f3c5
ktd-2025-08-11-060,2025-08-11,Cerebritos,48bb07ee29fabaae8b45f60151d83b3e6cc7806a31816adcb201f9ff92340ace,http://localhost:3000/jugar?id=ktd-2025-08-11-060&sig=48bb07ee29fabaae8b45f60151d83b3e6cc7806a31816adcb201f9ff92340ace
ktd-2025-08-11-061,2025-08-11,Agua,ab53f3655e75f0a9a81901efd28d4916a24dd386b2841b835b77719aa5df0214,http://localhost:3000/jugar?id=ktd-2025-08-11-061&sig=ab53f3655e75f0a9a81901efd28d4916a24dd386b2841b835b77719aa5df0214
ktd-2025-08-11-062,2025-08-11,Popcorn,589044636e78f0768b8e31bbf5b3cc2d9d4af71b7a44ea1fc1882858800c400a,http://localhost:3000/jugar?id=ktd-2025-08-11-062&sig=589044636e78f0768b8e31bbf5b3cc2d9d4af71b7a44ea1fc1882858800c400a
ktd-2025-08-11-063,2025-08-11,Cigarros,f9fba990eb19e4aae710ab1857d893f390c59e4b7fa2657d01ac3ceae3b9114e,http://localhost:3000/jugar?id=ktd-2025-08-11-063&sig=f9fba990eb19e4aae710ab1857d893f390c59e4b7fa2657d01ac3ceae3b9114e
ktd-2025-08-11-064,2025-08-11,Agua,6830dc1064aa24ef767a75dd065b2a86977cfd1f8f7e10e3fe6663d7f18ff3dc,http://localhost:3000/jugar?id=ktd-2025-08-11-064&sig=6830dc1064aa24ef767a75dd065b2a86977cfd1f8f7e10e3fe6663d7f18ff3dc
ktd-2025-08-11-065,2025-08-11,Popcorn,56fcca6a1f568863c704de6049dc689e48130676c2ac520e53d5a1de44291641,http://localhost:3000/jugar?id=ktd-2025-08-11-065&sig=56fcca6a1f568863c704de6049dc689e48130676c2ac520e53d5a1de44291641
ktd-2025-08-11-066,2025-08-11,Trident,ddf29fa1240a76290d21cb8398b7147c7dd3fbba9ab2d380396f8dcdbfc16eef,http://localhost:3000/jugar?id=ktd-2025-08-11-066&sig=ddf29fa1240a76290d21cb8398b7147c7dd3fbba9ab2d380396f8dcdbfc16eef
ktd-2025-08-11-067,2025-08-11,Trident,05bcb475b7452208d9ee8d14398be406f40fd186317dbeb96f25963f4ae008dc,http://localhost:3000/jugar?id=ktd-2025-08-11-067&sig=05bcb475b7452208d9ee8d14398be406f40fd186317dbeb96f25963f4ae008dc
ktd-2025-08-11-068,2025-08-11,Trident,da2bbba7b4e5d1be72178c4fba6bfa0069d1f8743653fbd9ab0e860675d72091,http://localhost:3000/jugar?id=ktd-2025-08-11-068&sig=da2bbba7b4e5d1be72178c4fba6bfa0069d1f8743653fbd9ab0e860675d72091
ktd-2025-08-11-069,2025-08-11,Agua,5ad0ef69e69dd8ff0e3412acb6898781a3ed9eea800be6a3a2a412b1fce470e2,http://localhost:3000/jugar?id=ktd-2025-08-11-069&sig=5ad0ef69e69dd8ff0e3412acb6898781a3ed9eea800be6a3a2a412b1fce470e2
ktd-2025-08-11-070,2025-08-11,Trident,8bc2a0e555c082c06ee8f57863988ecc20462f816119620bc71f54cc7fc2a641,http://localhost:3000/jugar?id=ktd-2025-08-11-070&sig=8bc2a0e555c082c06ee8f57863988ecc20462f816119620bc71f54cc7fc2a641
ktd-2025-08-11-071,2025-08-11,Popcorn,088ec48d81bca1dd27d6282897d3ecc08a6e76e53ec4032643a09ed100578617,http://localhost:3000/jugar?id=ktd-2025-08-11-071&sig=088ec48d81bca1dd27d6282897d3ecc08a6e76e53ec4032643a09ed100578617
ktd-2025-08-11-072,2025-08-11,Trident,f552c639a97025a1e355854af8b9f3455f8e34d0abe5ff982af3a74243a2954a,http://localhost:3000/jugar?id=ktd-2025-08-11-072&sig=f552c639a97025a1e355854af8b9f3455f8e34d0abe5ff982af3a74243a2954a
ktd-2025-08-11-073,2025-08-11,Chupetines,b77e2568e8400a9e402809dcdef4503e4699c2eac9d8afab2a787db3e1e48658,http://localhost:3000/jugar?id=ktd-2025-08-11-073&sig=b77e2568e8400a9e402809dcdef4503e4699c2eac9d8afab2a787db3e1e48658
ktd-2025-08-11-074,2025-08-11,Chupetines,ee8ec011615f7c075e56512916cb7186ebd59cab67454aa5b343f512d0cf6ed1,http://localhost:3000/jugar?id=ktd-2025-08-11-074&sig=ee8ec011615f7c075e56512916cb7186ebd59cab67454aa5b343f512d0cf6ed1
ktd-2025-08-11-075,2025-08-11,Trident,7a101caab03d0ca80040b4abbe15e715f31e64d4e341e0212a431e852f227e40,http://localhost:3000/jugar?id=ktd-2025-08-11-075&sig=7a101caab03d0ca80040b4abbe15e715f31e64d4e341e0212a431e852f227e40
ktd-2025-08-11-076,2025-08-11,Cigarros,e350c68cd3fafbf627297329a5d92edff127fa9be0c9a700d824dbfcb84df737,http://localhost:3000/jugar?id=ktd-2025-08-11-076&sig=e350c68cd3fafbf627297329a5d92edff127fa9be0c9a700d824dbfcb84df737
ktd-2025-08-11-077,2025-08-11,Popcorn,4676e55825069878f4c42d207bb9bbdeb2c49defb910dd58294cfb7b108851ac,http://localhost:3000/jugar?id=ktd-2025-08-11-077&sig=4676e55825069878f4c42d207bb9bbdeb2c49defb910dd58294cfb7b108851ac
ktd-2025-08-11-078,2025-08-11,Trident,4f25f5539cdb6c33b73a7ee623871948f7d9a02838a0273e7f7028d9584a7528,http://localhost:3000/jugar?id=ktd-2025-08-11-078&sig=4f25f5539cdb6c33b73a7ee623871948f7d9a02838a0273e7f7028d9584a7528
ktd-2025-08-11-079,2025-08-11,Cigarros,568e235e742b18b37251452926dbc66010a95902d33157b01961d9fea152f164,http://localhost:3000/jugar?id=ktd-2025-08-11-079&sig=568e235e742b18b37251452926dbc66010a95902d33157b01961d9fea152f164
ktd-2025-08-11-080,2025-08-11,Agua,4076c328170768aad9909c90b1cc0ecacbebdd2796532927f6692df77d79e96d,http://localhost:3000/jugar?id=ktd-2025-08-11-080&sig=4076c328170768aad9909c90b1cc0ecacbebdd2796532927f6692df77d79e96d
ktd-2025-08-11-081,2025-08-11,Agua,e6261b9b191425a7fa8ddc335f187e557359b6c71179436fc820b2e13e2be299,http://localhost:3000/jugar?id=ktd-2025-08-11-081&sig=e6261b9b191425a7fa8ddc335f187e557359b6c71179436fc820b2e13e2be299
ktd-2025-08-11-082,2025-08-11,Cigarros,da7782fc31e4c9a95e17894b24318a1e6518525a933d66eca351f642ca4a6675,http://localhost:3000/jugar?id=ktd-2025-08-11-082&sig=da7782fc31e4c9a95e17894b24318a1e6518525a933d66eca351f642ca4a6675
ktd-2025-08-11-083,2025-08-11,Cerebritos,eda4632f8c523dbec9e6400e1f45722ffee6a31378352f985b9f1c34ffc451ef,http://localhost:3000/jugar?id=ktd-2025-08-11-083&sig=eda4632f8c523dbec9e6400e1f45722ffee6a31378352f985b9f1c34ffc451ef
ktd-2025-08-11-084,2025-08-11,Popcorn,ef46f1411eb87b2c7430bbb734b5ab275eadc5fe3b62acba8a6867e814d7a24f,http://localhost:3000/jugar?id=ktd-2025-08-11-084&sig=ef46f1411eb87b2c7430bbb734b5ab275eadc5fe3b62acba8a6867e814d7a24f
ktd-2025-08-11-085,2025-08-11,Trident,d22a2590f27cc250712dc97cc45624ecd779b3a985ac6c2299da8c344bf47046,http://localhost:3000/jugar?id=ktd-2025-08-11-085&sig=d22a2590f27cc250712dc97cc45624ecd779b3a985ac6c2299da8c344bf47046
ktd-2025-08-11-086,2025-08-11,Cigarros,d9648e46d0b985ad3bb2a8c602ab8c125baaead8fd31195d79cd82f7d5638883,http://localhost:3000/jugar?id=ktd-2025-08-11-086&sig=d9648e46d0b985ad3bb2a8c602ab8c125baaead8fd31195d79cd82f7d5638883
ktd-2025-08-11-087,2025-08-11,Cerebritos,b85862e689fb2eb1a2bb864b3f080f6111a684471d50aa77e80111cda119244e,http://localhost:3000/jugar?id=ktd-2025-08-11-087&sig=b85862e689fb2eb1a2bb864b3f080f6111a684471d50aa77e80111cda119244e
ktd-2025-08-11-088,2025-08-11,Cerebritos,71868fb68e1c85b57c68d041c31d80c8514598562c08466ea9e72dfda222712f,http://localhost:3000/jugar?id=ktd-2025-08-11-088&sig=71868fb68e1c85b57c68d041c31d80c8514598562c08466ea9e72dfda222712f
ktd-2025-08-11-089,2025-08-11,Cerebritos,c97c67652b2d7fa1925527a8dfd8dc75563b991af7edfd91b343a58980e1a5cd,http://localhost:3000/jugar?id=ktd-2025-08-11-089&sig=c97c67652b2d7fa1925527a8dfd8dc75563b991af7edfd91b343a58980e1a5cd
ktd-2025-08-11-090,2025-08-11,Chupetines,8dff94dc5b8909183dbeb92dc347891e4636fa693c9e8f7a14056b02678c259a,http://localhost:3000/jugar?id=ktd-2025-08-11-090&sig=8dff94dc5b8909183dbeb92dc347891e4636fa693c9e8f7a14056b02678c259a
ktd-2025-08-11-091,2025-08-11,Cigarros,06b0734a6014be1759204058f0815f4992be0970ba6afb0d76f14a7693844d6e,http://localhost:3000/jugar?id=ktd-2025-08-11-091&sig=06b0734a6014be1759204058f0815f4992be0970ba6afb0d76f14a7693844d6e
ktd-2025-08-11-092,2025-08-11,Cerebritos,0564ed23c00ec7c778b7281743e73cffd6fcf66058c6e6d4a05e1c42cc94045b,http://localhost:3000/jugar?id=ktd-2025-08-11-092&sig=0564ed23c00ec7c778b7281743e73cffd6fcf66058c6e6d4a05e1c42cc94045b
ktd-2025-08-11-093,2025-08-11,Chupetines,6491dfa4e73da52b209c6f07665baff68d542d6d418429144e56f2db6797c04c,http://localhost:3000/jugar?id=ktd-2025-08-11-093&sig=6491dfa4e73da52b209c6f07665baff68d542d6d418429144e56f2db6797c04c
ktd-2025-08-11-094,2025-08-11,Trident,159690ae52fb22c441a8c29d33447eee42cdfebc50261809f451b43893bfe5a9,http://localhost:3000/jugar?id=ktd-2025-08-11-094&sig=159690ae52fb22c441a8c29d33447eee42cdfebc50261809f451b43893bfe5a9
ktd-2025-08-11-095,2025-08-11,Cerebritos,5c22c5b4d662250ecc92093282d1333f4e9394e8faca5d410004e1f6d887a4b4,http://localhost:3000/jugar?id=ktd-2025-08-11-095&sig=5c22c5b4d662250ecc92093282d1333f4e9394e8faca5d410004e1f6d887a4b4
ktd-2025-08-11-096,2025-08-11,Trident,98995a90ab765d1196e111db26c6eb7deedd6425ffacbd8af2f6ae692c7a783d,http://localhost:3000/jugar?id=ktd-2025-08-11-096&sig=98995a90ab765d1196e111db26c6eb7deedd6425ffacbd8af2f6ae692c7a783d
ktd-2025-08-11-097,2025-08-11,Chupetines,5e5d7a96f98e6096c7ac38aff56a7548cf6a7b8af16ce6a5a4ce9ffd6b252e89,http://localhost:3000/jugar?id=ktd-2025-08-11-097&sig=5e5d7a96f98e6096c7ac38aff56a7548cf6a7b8af16ce6a5a4ce9ffd6b252e89
ktd-2025-08-11-098,2025-08-11,Chupetines,1222d6920fbd503afb2a9a9e01b70fa8cced6f82cfa98541a95247ccdfa23b82,http://localhost:3000/jugar?id=ktd-2025-08-11-098&sig=1222d6920fbd503afb2a9a9e01b70fa8cced6f82cfa98541a95247ccdfa23b82
