id,day,prize,sig,url
ktd-2025-08-13-071,2025-08-13,cerebritos,29819a644608dcbdd566ec11572c5d73603555446e56df67820d330d42ad12c6,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-071&sig=29819a644608dcbdd566ec11572c5d73603555446e56df67820d330d42ad12c6
ktd-2025-08-13-072,2025-08-13,agua,46d1449c2b666cbdb0f21c940762db831d782ffb37fdaecdb0db3e55269b8df1,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-072&sig=46d1449c2b666cbdb0f21c940762db831d782ffb37fdaecdb0db3e55269b8df1
ktd-2025-08-13-073,2025-08-13,agua,ce5306262c602ec3492ae524b5d2d28082650eaa29353bd860c53d8742372f66,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-073&sig=ce5306262c602ec3492ae524b5d2d28082650eaa29353bd860c53d8742372f66
ktd-2025-08-13-074,2025-08-13,cigarrillos,ea44252a3daa7ac1d7c716d759f11bd0b2bfc939c844d1d23e95c038181e11d2,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-074&sig=ea44252a3daa7ac1d7c716d759f11bd0b2bfc939c844d1d23e95c038181e11d2
ktd-2025-08-13-075,2025-08-13,popcorn,e4537e151a750625baf4f2d26cddeb4b93f0673b69fabbd10baf2d2131ad6482,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-075&sig=e4537e151a750625baf4f2d26cddeb4b93f0673b69fabbd10baf2d2131ad6482
ktd-2025-08-13-076,2025-08-13,chupetines,6b399587dba191149d3bccfc72ac49039b80a0b559963f7c0981a7b79e0ed486,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-076&sig=6b399587dba191149d3bccfc72ac49039b80a0b559963f7c0981a7b79e0ed486
ktd-2025-08-13-077,2025-08-13,chupetines,f3d6199b92f7685c4069deb26094e99e877208bd35d8501c427d491e879dbf69,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-077&sig=f3d6199b92f7685c4069deb26094e99e877208bd35d8501c427d491e879dbf69
ktd-2025-08-13-078,2025-08-13,popcorn,45c2fccf4b70e55216521dd473941e89c16bbb1cd4b46ad333df880de472154d,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-078&sig=45c2fccf4b70e55216521dd473941e89c16bbb1cd4b46ad333df880de472154d
ktd-2025-08-13-079,2025-08-13,popcorn,a21d9356fee648d24bfb1b7407e7c9d5e769c1d0d930e5515919a5903ac206b5,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-079&sig=a21d9356fee648d24bfb1b7407e7c9d5e769c1d0d930e5515919a5903ac206b5
ktd-2025-08-13-080,2025-08-13,cerebritos,34743d4368e0dc291b1a92d559f02841b99958112d247723a61845d77b89c508,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-080&sig=34743d4368e0dc291b1a92d559f02841b99958112d247723a61845d77b89c508
ktd-2025-08-13-081,2025-08-13,trident,79aa10f97cc07b1da6fd35ed49ad7ff3196fa84320bd43ff29a40db32f837519,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-081&sig=79aa10f97cc07b1da6fd35ed49ad7ff3196fa84320bd43ff29a40db32f837519
ktd-2025-08-13-082,2025-08-13,trident,d124ad168f134eca328d91c05ded8213a7865c5d75cfcf682b692422a324eea7,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-082&sig=d124ad168f134eca328d91c05ded8213a7865c5d75cfcf682b692422a324eea7
ktd-2025-08-13-083,2025-08-13,popcorn,2b1f1d8559ef42ccc4aed109249f9b2e4e196c5fe145762c7b518e1c9d876cd1,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-083&sig=2b1f1d8559ef42ccc4aed109249f9b2e4e196c5fe145762c7b518e1c9d876cd1
ktd-2025-08-13-084,2025-08-13,chupetines,56d2757e10a8ae7a0b3a0cd25b364abb59fcbed5ec1d5dbef8b265db62a7dcc2,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-084&sig=56d2757e10a8ae7a0b3a0cd25b364abb59fcbed5ec1d5dbef8b265db62a7dcc2
ktd-2025-08-13-085,2025-08-13,cerebritos,9aafd08dbdcdef2e426a4929f33dd2d9f81a6ddccb02fcc7640b10c622756325,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-085&sig=9aafd08dbdcdef2e426a4929f33dd2d9f81a6ddccb02fcc7640b10c622756325
ktd-2025-08-13-086,2025-08-13,cerebritos,e501010f5af4be5303efac857dbcb0b1f982d966578854e26d5c73d1761f4d8c,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-086&sig=e501010f5af4be5303efac857dbcb0b1f982d966578854e26d5c73d1761f4d8c
ktd-2025-08-13-087,2025-08-13,trident,037ea0ad33c3a884a10469eb6ef85b30a0dc03e856987d002de14ff98d9c4b6c,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-087&sig=037ea0ad33c3a884a10469eb6ef85b30a0dc03e856987d002de14ff98d9c4b6c
ktd-2025-08-13-088,2025-08-13,chupetines,2dafd2e21f41c8191d64aaa2d31b54567a6e215f770f59a73d82008a9932d38d,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-088&sig=2dafd2e21f41c8191d64aaa2d31b54567a6e215f770f59a73d82008a9932d38d
ktd-2025-08-13-089,2025-08-13,popcorn,e93b019d18f3a46793532208639adc31d217b8da602bbec5d45d1ead1cd24921,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-089&sig=e93b019d18f3a46793532208639adc31d217b8da602bbec5d45d1ead1cd24921
ktd-2025-08-13-090,2025-08-13,agua,0079df45298ffe409a902a95cfdb02f74836ef88a03fcee0fd5475d7dc80a2e3,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-090&sig=0079df45298ffe409a902a95cfdb02f74836ef88a03fcee0fd5475d7dc80a2e3
ktd-2025-08-13-091,2025-08-13,trident,d4b458148b3f90e32cdec42f57cfa8a296cc3dd8182ddb3d4ad77dc151baf406,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-091&sig=d4b458148b3f90e32cdec42f57cfa8a296cc3dd8182ddb3d4ad77dc151baf406
ktd-2025-08-13-092,2025-08-13,popcorn,2dbe6daaa88f7bccec20d3f07b515a41f757bd6877859aa64e2f25c60b710f98,https://pulserasktdrallounge.vercel.app/jugar?id=ktd-2025-08-13-092&sig=2dbe6daaa88f7bccec20d3f07b515a41f757bd6877859aa64e2f25c60b710f98
